0.5653627149982748,0.27455770713426797,0.2538577087763334,None
0.7581166473998966,0.7455402036526935,0.19998062014083662,None
0.3996965170813068,0.13575971471972847,0.33805475429768084,None
0.10094107719173229,0.3743268608277942,0.6434384025113459,None
0.3091094100079923,0.8672869849591694,0.3868413243842308,None
0.4903996765240486,0.3004593872863871,0.31443423688317984,None
0.7908860083387516,0.34033271053648995,0.206673994017482,None
0.10323246156844512,0.01928321204456318,0.5844057837703917,None
0.4723794367714069,0.5798114924502356,0.790557795313649,None
0.5774717532851964,0.2034651009922176,0.42273831496073544,None
0.6914391088812568,0.44657138120632944,0.3990247601282151,None
0.23498279557483814,0.172870438449373,0.46955497934788637,None
0.795258448360299,0.5592541585139876,0.5455585425446852,None
0.05927458764180127,0.10025111998711278,0.4693503169727591,None
0.15021327959029152,0.5420199061526915,0.8908304470016003,None
0.5308652397906658,0.5139620510745191,0.747179487593354,None
0.3303569464252232,0.7603498496138027,0.8666249132915568,None
0.7695821313526848,0.2937648555821356,0.6766156650690051,None
0.4491977509610773,0.8831097441999771,0.1842631662554215,None
0.8370521316712184,0.9627476614025882,0.7423975524200408,None
0.6823072264086842,0.08222463669467461,0.3231874963442206,None
0.3582973911118793,0.899503678926632,0.7517905174551703,None
0.3080864434937194,0.8021106466100947,0.03293170387509925,0.184657833978776
0.19485633870096553,0.3729172445467348,0.011447545972747664,0.7535907863844351
0.7360790641628684,0.4687539226667554,0.5511401106313352,None
0.9777855412843077,None,0.49288701009397506,None
0.3688023676232792,0.9042615582274808,0.3296613880184458,None
0.40593551741099776,0.5749395109292186,0.4978536148761711,None
0.5365205104295936,0.21646836949222537,0.7669248412173416,None
0.5791365379405317,0.8807669934673686,0.2454294605133216,None
0.9432827215785744,0.5629397323874323,0.6947916153414548,None
0.6468821357667828,0.33203728341585503,0.9996922377379486,None
0.6169119887008735,0.09722304497373446,0.12436034890205083,None
0.864051563539499,0.6539710063167149,0.061594062661935234,None
0.5909427317456658,0.5288345223124312,0.9105482032506659,None
0.49589053891544077,0.3251080875350677,0.8287407648175366,None
0.46718062382576775,0.47869791742057033,0.4154083506634688,None
0.950920476236153,None,0.1570195585741544,None
0.9313675965739221,0.42456859035749384,0.546812188256059,None
0.5908639691180366,0.25302045034331233,0.9062732808945481,None
0.8692080684271544,0.10930093497822646,0.5691403663847685,None
0.14682835346351453,0.5562171742348047,0.8040072004855817,None
0.5276563418620688,0.4648111214195024,0.4258006409698708,None
0.19595708602507844,0.9233049121356917,0.909955108701887,None
0.808721865298976,0.5345168506261958,0.30695284938004563,None
0.05208576140504473,0.3473836338720737,0.9134934921613138,None
0.06850112668644681,0.31136874696381045,0.9048817647389898,None
0.9038547367103855,0.2815553021586047,0.6411907665863182,None
0.7261703449186564,0.3607415906875634,0.6463790868982622,None
0.38288649610686665,0.74995303580329,0.5883950644222465,None
0.9471447536275641,0.6342335048545718,0.18237825105117933,None
0.7309204634661483,0.3309957670500685,0.3476708556268818,None
