0.9466698232874678,None,None
0.058955820379772206,0.27771140266646444,None
0.9301990743922669,None,None
0.48210251830431616,None,None
0.3388087477701035,None,None
0.40966167048780733,None,None
0.9243891305596817,None,None
0.5283746903453258,None,None
0.8109791732308784,None,None
0.9198396824935255,None,None
0.6628503231982712,None,None
0.35686696411547814,None,None
0.32307705388391406,None,None
0.9304755613841403,None,None
0.7614005588743572,None,None
0.6044062868559156,None,None
0.0861383682725172,0.11982601351296485,None
0.4314015098716131,None,None
0.19166195754144044,0.9241156248367464,0.7320590066688141
0.051462582606339846,0.2888232562238091,None
0.4816466576439057,None,None
0.30026895012213406,None,None
0.7335800035563038,None,None
0.29812758039659515,None,0.29090207081385944
0.7435137011662389,None,None
0.7628730292416175,None,None
0.7335308385730801,None,None
0.40385405696186516,None,None
0.17780086624770708,0.0749684355219391,0.1336087894347352
0.17575866828252884,0.17294898545495452,0.8240614430496692
0.6191771195670935,None,None
0.5430909089747161,None,None
0.7496611311291032,None,None
0.9959818139890626,None,None
0.25027513152920944,None,0.07521704053298484
0.17784417016656473,0.29390678727138075,0.8298351316844153
0.22345188586551878,None,0.48290085109814773
0.39059538468117316,None,None
0.1126768700755314,0.5139957495410183,0.524894452150294
0.8440658772236151,None,None
0.3922828051259809,None,None
0.45217354984733915,None,None
0.3510942133051874,None,None
0.9097926952179438,None,None
0.9295822466157881,None,None
0.41388281560796747,None,None
0.5865343954702842,None,None
0.10854155006972754,0.19745655699762887,0.3579851717509178
0.5759736125844027,None,None
0.8358532522030853,None,None
0.14079537144202325,0.23034017374962712,0.48778873823940916
0.08354003686782074,0.517411972214184,None
0.7373429690879924,None,None
0.9256769436167521,None,None
0.7823742369228751,None,None
0.40403146841208293,None,None
0.047220160162937175,0.9268719221917306,None
0.8135680298595485,None,None
0.5176529371468493,None,None
0.8283556853437577,None,None
0.1280341649762624,0.07869475542585935,0.1391992528817224
0.6829867280757748,None,None
0.6378351496332395,None,None
0.7982138942502994,None,None
0.38281344558463515,None,None
0.03752519066225357,0.4852928563218807,None
0.746045800549651,None,None
0.8804467101383733,None,None
0.3186587403532847,None,None
0.8464545540100898,None,None
0.07534282858795449,0.26450716961161946,None
0.7935541557043725,None,None
0.9748273838793424,None,None
0.5001948328875727,None,None
0.27666567008592036,None,0.32782223150600587
0.3919784785595969,None,None
0.027362525241350744,0.9555256878609638,None
0.7748241616460927,None,None
0.4921738998741909,None,None
0.3672105928981467,None,None
0.47372289021158787,None,None
0.9560545822241615,None,None
0.9574573710872165,None,None
0.6908673993396507,None,None
0.9177583243011216,None,None
0.8138537327809391,None,None
0.2632774504487526,None,0.2012421551378406
0.12604953009270292,0.1416685992561877,0.03394036769719466
0.12750668626794703,0.4171510052408386,0.6938841540881986
0.9226362685188947,None,None
0.7291222164461382,None,None
0.12062619558449028,0.847144231476729,0.6902870061416994
0.8892239039980734,None,None
